,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
910,1.8114352411446872e+33,30083724790.769367,3676944.493789768,2.720569085655594,3.5628062171346823e+33,0.732,4.25461117876272,0.0,1373194933693895.5,2.948093568948529e-15
911,1.8134258293217694e+33,30148336420.68815,3661401.1250392157,2.6857614665854324,3.56280704029506e+33,0.732,4.262134573181893,0.0,1349895366692324.0,2.8379342371652843e-15
912,1.8154164174988514e+33,30213507655.67209,3645765.1931378413,2.6510726744582924,3.562807832580583e+33,0.7319999999999999,4.269784392606477,0.0,1326769956722939.5,2.7308456077207673e-15
913,1.8174070056759334e+33,30279251704.736065,3630034.1931905365,2.616503608357929,3.5628085947511256e+33,0.732,4.277566835774099,0.0,1303819338303335.0,2.6267791623751507e-15
914,1.8193975938530157e+33,30345577154.683258,3614206.357653702,2.5820541518108096,3.5628093278063016e+33,0.7319999999999999,4.285487305204413,0.0,1281042647283159.0,2.525661260619148e-15
915,1.8213881820300977e+33,30412498968.309944,3598278.8231855026,2.547725443299704,3.56281003242801e+33,0.732,4.293553026978979,0.0,1258440824722182.0,2.4274494578262162e-15
916,1.8233787702071797e+33,30480026994.147644,3582249.544035609,2.5135175244098287,3.5628107095466424e+33,0.732,4.301770322425433,0.0,1236013200810149.2,2.3320749965583986e-15
917,1.825369358384262e+33,30548174359.817204,3566115.8870957866,2.479431044859308,3.562811359936263e+33,0.732,4.310146665567464,0.0,1213759965691633.0,2.2394840911429292e-15
918,1.827359946561344e+33,30616954532.917816,3549875.1175677525,2.445466656474131,3.562811984361907e+33,0.732,4.318690017353397,0.0,1191681286967906.5,2.149623001437086e-15
919,1.829350534738426e+33,30686381166.993732,3533524.421271622,2.411624983695831,3.5628125835850094e+33,0.732,4.3274088152538805,0.0,1169777266803736.2,2.0624374354838006e-15
920,1.8313411229155082e+33,30756467688.639866,3517060.9719069484,2.377906549505003,3.5628131583761503e+33,0.732,4.336311882605746,0.0,1148047837297459.0,1.9778711231398405e-15
921,1.8333317110925902e+33,30827228940.98351,3500481.645316975,2.344312080485194,3.5628137094549725e+33,0.732,4.3454089263452955,0.0,1126493190844280.0,1.895872271065546e-15
922,1.8353222992696722e+33,30898679145.89561,3483783.363462478,2.310842128141278,3.5628142375640935e+33,0.732,4.3547099986230595,0.0,1105113243297331.8,1.8163856067001565e-15
923,1.8373128874467542e+33,30970833049.907555,3466962.893661892,2.277497283371809,3.5628147434262266e+33,0.732,4.364225852545752,0.0,1083907936710446.6,1.7393569698620954e-15
